timestamp,value
2022-01-19 14:50:28,78
2022-01-19 14:50:33,79
2022-01-19 14:50:38,80
2022-01-19 14:50:43,80
2022-01-19 14:50:48,81
2022-01-19 14:50:53,82
2022-01-19 14:50:58,82
2022-01-19 14:51:03,83
2022-01-19 14:51:08,84
2022-01-19 14:51:13,84
2022-01-19 14:51:18,85
2022-01-19 14:51:23,85
2022-01-19 14:51:28,86
2022-01-19 14:51:33,87
2022-01-19 14:51:38,87
2022-01-19 14:51:43,88
2022-01-19 14:51:48,89
2022-01-19 14:51:53,89
2022-01-19 14:51:58,90
2022-01-19 14:52:03,91
2022-01-19 14:52:08,91
2022-01-19 14:52:13,92
2022-01-19 14:52:18,93
2022-01-19 14:52:23,93
2022-01-19 14:52:28,94
2022-01-19 14:52:33,95
2022-01-19 14:52:38,95
2022-01-19 14:52:43,96
2022-01-19 14:52:48,97
2022-01-19 14:52:53,97
2022-01-19 14:52:58,98
2022-01-19 14:53:03,99
2022-01-19 14:53:08,99
2022-01-19 14:53:13,100
2022-01-19 14:53:18,101
2022-01-19 14:53:23,101
2022-01-19 14:53:28,102
2022-01-19 14:53:33,103
2022-01-19 14:53:38,103
2022-01-19 14:53:43,104
2022-01-19 14:53:48,105
2022-01-19 14:53:53,106
2022-01-19 14:53:58,106
2022-01-19 14:54:03,107
2022-01-19 14:54:08,108
2022-01-19 14:54:13,108
2022-01-19 14:54:18,109
2022-01-19 14:54:23,110
2022-01-19 14:54:28,110
2022-01-19 14:54:33,111
2022-01-19 14:54:38,112
2022-01-19 14:54:43,113
2022-01-19 14:54:48,113
2022-01-19 14:54:53,114
2022-01-19 14:54:58,115
2022-01-19 14:55:03,115
2022-01-19 14:55:08,116
2022-01-19 14:55:13,117
2022-01-19 14:55:18,117
2022-01-19 14:55:23,118
2022-01-19 14:55:28,119
2022-01-19 14:55:33,120
2022-01-19 14:55:38,120
2022-01-19 14:55:43,121
2022-01-19 14:55:48,122
2022-01-19 14:55:53,123
2022-01-19 14:55:58,123
2022-01-19 14:56:03,124
2022-01-19 14:56:08,125
2022-01-19 14:56:13,126
2022-01-19 14:56:18,126
2022-01-19 14:56:23,127
2022-01-19 14:56:28,128
2022-01-19 14:56:33,129
2022-01-19 14:56:38,129
2022-01-19 14:56:43,130
2022-01-19 14:56:48,131
2022-01-19 14:56:53,132
2022-01-19 14:56:58,132
2022-01-19 14:57:03,133
2022-01-19 14:57:08,134
2022-01-19 14:57:13,135
2022-01-19 14:57:18,135
2022-01-19 14:57:23,136
2022-01-19 14:57:28,137
2022-01-19 14:57:33,138
2022-01-19 14:57:38,138
2022-01-19 14:57:43,139
2022-01-19 14:57:48,140
2022-01-19 14:57:53,141
2022-01-19 14:57:58,141
2022-01-19 14:58:03,142
2022-01-19 14:58:08,143
2022-01-19 14:58:13,144
2022-01-19 14:58:18,145
2022-01-19 14:58:23,145
2022-01-19 14:58:28,146
2022-01-19 14:58:33,147
2022-01-19 14:58:38,148
2022-01-19 14:58:43,148
2022-01-19 14:58:48,149
2022-01-19 14:58:53,150
2022-01-19 14:58:58,151
2022-01-19 14:59:03,151
2022-01-19 14:59:08,152
2022-01-19 14:59:13,153
2022-01-19 14:59:18,154
2022-01-19 14:59:23,155
2022-01-19 14:59:28,155
2022-01-19 14:59:33,156
2022-01-19 14:59:38,157
2022-01-19 14:59:43,158
2022-01-19 14:59:48,158
2022-01-19 14:59:53,159
2022-01-19 14:59:58,160
2022-01-19 15:00:03,161
2022-01-19 15:00:08,162
2022-01-19 15:00:13,162
2022-01-19 15:00:18,163
2022-01-19 15:00:23,164
2022-01-19 15:00:28,165
2022-01-19 15:00:33,166
2022-01-19 15:00:38,166
2022-01-19 15:00:43,167
2022-01-19 15:00:48,168
2022-01-19 15:00:53,169
2022-01-19 15:00:58,169
2022-01-19 15:01:03,170
2022-01-19 15:01:08,171
2022-01-19 15:01:13,172
2022-01-19 15:01:18,173
2022-01-19 15:01:23,174
2022-01-19 15:01:28,175
2022-01-19 15:01:33,176
2022-01-19 15:01:38,176
2022-01-19 15:01:43,177
2022-01-19 15:01:48,178
2022-01-19 15:01:53,179
2022-01-19 15:01:58,180
2022-01-19 15:02:03,181
2022-01-19 15:02:08,182
2022-01-19 15:02:13,183
2022-01-19 15:02:18,183
2022-01-19 15:02:23,184
2022-01-19 15:02:28,185
2022-01-19 15:02:33,186
2022-01-19 15:02:38,187
2022-01-19 15:02:43,188
2022-01-19 15:02:48,189
2022-01-19 15:02:53,189
2022-01-19 15:02:58,190
2022-01-19 15:03:03,191
2022-01-19 15:03:08,192
2022-01-19 15:03:13,193
2022-01-19 15:03:18,194
2022-01-19 15:03:23,194
2022-01-19 15:03:28,195
2022-01-19 15:03:33,196
2022-01-19 15:03:38,197
2022-01-19 15:03:43,198
2022-01-19 15:03:48,199
2022-01-19 15:03:53,200
2022-01-19 15:03:58,201
2022-01-19 15:04:03,202
2022-01-19 15:04:08,202
2022-01-19 15:04:13,203
2022-01-19 15:04:18,204
2022-01-19 15:04:23,205
2022-01-19 15:04:28,206
2022-01-19 15:04:33,206
2022-01-19 15:04:38,207
2022-01-19 15:04:43,208
2022-01-19 15:04:48,209
2022-01-19 15:04:53,210
2022-01-19 15:04:58,211
2022-01-19 15:05:03,212
2022-01-19 15:05:08,213
2022-01-19 15:05:13,214
2022-01-19 15:05:18,215
2022-01-19 15:05:23,215
2022-01-19 15:05:28,216
2022-01-19 15:05:33,217
2022-01-19 15:05:38,218
2022-01-19 15:05:43,219
2022-01-19 15:05:48,220
2022-01-19 15:05:53,221
2022-01-19 15:05:58,222
2022-01-19 15:06:03,223
2022-01-19 15:06:08,224
2022-01-19 15:06:13,225
2022-01-19 15:06:18,226
2022-01-19 15:06:23,227
2022-01-19 15:06:28,228
2022-01-19 15:06:33,229
2022-01-19 15:06:38,230
2022-01-19 15:06:43,231
2022-01-19 15:06:48,232
2022-01-19 15:06:53,233
2022-01-19 15:06:58,234
2022-01-19 15:07:03,236
2022-01-19 15:07:08,236
2022-01-19 15:07:13,238
2022-01-19 15:07:18,238
2022-01-19 15:07:23,240
2022-01-19 15:07:28,241
2022-01-19 15:07:33,242
2022-01-19 15:07:38,243
2022-01-19 15:07:43,244
2022-01-19 15:07:48,245
2022-01-19 15:07:53,247
2022-01-19 15:07:58,248
2022-01-19 15:08:03,249
2022-01-19 15:08:08,250
2022-01-19 15:08:13,251
2022-01-19 15:08:18,252
2022-01-19 15:08:23,254
2022-01-19 15:08:28,255
2022-01-19 15:08:33,256
2022-01-19 15:08:38,258
2022-01-19 15:08:43,259
2022-01-19 15:08:48,260
2022-01-19 15:08:53,261
2022-01-19 15:08:58,262
2022-01-19 15:09:03,263
2022-01-19 15:09:08,264
2022-01-19 15:09:13,266
2022-01-19 15:09:18,267
2022-01-19 15:09:23,268
2022-01-19 15:09:28,270
2022-01-19 15:09:33,271
2022-01-19 15:09:38,273
2022-01-19 15:09:43,274
2022-01-19 15:09:48,275
2022-01-19 15:09:53,277
2022-01-19 15:09:58,279
2022-01-19 15:10:03,280
2022-01-19 15:10:08,282
2022-01-19 15:10:13,283
2022-01-19 15:10:18,285
2022-01-19 15:10:23,286
2022-01-19 15:10:28,288
2022-01-19 15:10:33,290
